author_id,author_name
102745,Уве Тимм
102746,Мари-Сисси Лабреш
1027462,Андромеда Северова
102747,Петер Штамм
102748,Уильям Тревор
102749,Роберт Вальзер
1027500,Габриэль-Жозеф Гийераг
102751,Протоиерей Олег Пэнэжко
1027517,Саманта Ирби
102752,А. Д. Градовский
102753,Шарль Пеги
1027536,Юрий Афанасьев
102757,Борис Яковенко
1027574,Эрик фон Марковик
1027592,Карл Краус
1027594,Алексей Снегирев
1027615,Николай Винник
1027651,
102772,Владимир Бибихин
1027720,
102775,Фред Саберхаген
102780,Леон Ливи
102781,Юджин Линден
102783,Брайан Керниган
102792,Эрнест Радлов
1027921,Naanь-moo-luna
102796,Дэвид Хокни
1027967,Гаятри Деви Васудев
102797,Макс Фрай
1027999,Татьяна Слабинская
1028005,Айлин Майлз
102804,Карел Ванек
102808,Владимир Шалак
1028083,Энн Оукли
1028093,Гайятри Чакраворти Спивак
102812,Елена Холмогорова
102813,Николаас Тинберген
102814,"Андрей Жвалевский, Евгения Пастернак"
102815,Евгения Пастернак
1028156,Нагабэ 
1028157,Павел Пако
102817,Анна Исакова
102819,Олег Егоров
102820,Анна Берсенева
102821,Виктор Михайлов
102823,Томас Бруссиг
1028249,Кошка Маришка
102825,Дмитрий Коваленин
1028260,Марта Грэм
102830,Гай Гэвриел Кей
102835,Иосиф Тронский
102836,Виссарион Белинский
1028433,Ольга Навроцкая
1028478,Валентина Пахомова
1028503,Уолтер Брукс
1028542,Александр Венедиктов
1028562,Гейл Ханимен
102857,Александр Петроченков
102864,Н. В. Зверева
102865,К. Е. Давлицарова
102866,Вергилий
1028670,Сергей Измайлов
102875,Пётр Черкасов
102879,Алексей Васильев
1028860,Фред Унгер
1028890,Ольга Опанасенко
102893,Венсан Равалек
1028967,Тим Маршалл
102903,Майкл Флокер
102905,В. Ю. Тихоплав
1029064,Грэм Хантер
102907,Михаил Корякин
1029085,Хейли Баркер
1029098,Анна Измайлова
102917,Плавт
10292,Елена Черникова
102920,Криста Робертс
102921,Ларри Бейнхарт
102927,Мэтью Макдональд
102928,Стенли Морган
102929,Дж. Т. Лерой
10293,"Илья Ильф, Евгений Петров"
102930,Максим Хведюк
102931,Оливия Голдсмит
102932,Фарид Закария
102933,Кинки Фридман
102934,Ольга Воздвиженская
102937,Джо Оуэн
102943,Паскаль Лене
102950,Жаклин Сьюзанн
1029538,Е. Сурков
102954,Маргарет Барнс
102957,Анатолий Гаврилов
1029582,М. Каганов
1029618,Александр Забусов
1029637,Дарья Сукочева
102966,Мария Шкатулова
1029660,Дарья Саркисян
1029680,Тая Воробьёва
1029706,Никита Борисов
1029710,Василий Карасёв
1029724,Альбина Новохатько
102973,Дмитрий Серебряков
1029795,Иван Ситников
1029815,Сергей Петунин
102984,В. А. Епифанов
1029843,Теодор Райк
1029894,Барбара Сток
1029935,Екатерина Хабарова
102998,Кирилл Еськов
1030053,С. Айдаров
1030195,Ода Судзука
10302,Лилия Калюжная
103023,Екатерина Неволина
103027,Елена Тростникова
103031,Олег Таругин
103033,Оксана Панкеева
103034,Йосеф Хаим Йерушалми
103038,Аксель Сандемусе
103040,Владимир Вахания
103044,Вячеслав Шестаков
1030493,Стелла Фуллмер
103050,И. А. Классен
103051,Бернар Лекаш
103052,Ю. Б. Рубин
1030566,Marcia Takara
103059,Вячеслав Огрызко
103060,Алекс Тарн
103061,Каролина Ламарш
103062,Максим Чернявский
1030642,Светлана Панцерная
103067,Константин Красухин
103069,Рукайя Максуд
103081,Н. И. Корнилов
1030836,Ольга Костылева
103090,Илья Глазунов
1030904,Linda Lear
103093,Анатолий Сульянов
103099,Галина Колпакова
103100,Диана Уинн Джонс
103101,Элизабет Мун
103106,Люциус Шепард
103107,Грэм Джойс
103108,Дэниел Уоллес
103113,Джеймс Патрик Данливи
1031142,Борис Мегорский
1031230,Айобами Адебайо
103128,Алексей Журавский
103131,Галина Лебедева
103138,Галина Колесникова
1031412,Борис Фокин
10316,Мацуо Басё
103168,Зоя Гражданская
10317,Висенте Бласко Ибаньес
1031786,Т. Муравьева
1031803,Герда Улиш
1031863,Сергей Парин
103187,Вадим Тихомиров
103188,Роберт Антон Уилсон
1031880,Отани Норико
103190,Герхард Шиссер
1031907,Эрика Шторм
1031924,Фредерик Морло
1031925,Мириам Анк
1031935,Андрей Томилов
1031983,Мортен Браск
1031996,Молли МакАдамс
1031999,Вахтанг Кипиани
1032,Галина Андреева
1032001,Кристина Воронова
10321,Владимир Шитов
1032156,И. Плотников
1032182,Владимир Баран
10322,Александр Никитин
1032217,Cordelia Kingsbridge
1032224,Геннадий Муханов
103226,Джонатан Келлерман
103228,В. В. Бялт
1032304,
103231,Жером Куаняр
1032342,Дмитрий Шебалин
103241,Михаил Арнаудов
1032419,Джон Каминг Уолтерс
1032457,Майкл Бут
1032462,Р. Ефимкина
1032464,священник Сергий Дергалев
1032472,Эрик Куалман
1032480,Альфи Кон
103249,В. Д. Рябов
1032493,Рене Нюберг
103250,Элизабет Пэнтли
1032506,Амелия Уильямс
1032510,Катрине Энгберг
1032521,Вацлав Фольпрехт
1032524,Сана Валиулина
1032533,Эдгар Петерс
1032548,Пьер Ренуччи
103257,Мэрили Зденек
103259,Дуглас Стоун
1032597,Эдуард Поляков
10326,Мори Огай
103261,Шейла Хин
1032633,А. Ялов
103265,Сьюзен Трокме
1032682,Николай Воронцов-Вельяминов
103269,Гарольд С. Кушнер
10327,Даниэль Дефо
1032708,Аглая Бузылева
1032718,Аркадий Островский
1032765,Артур Майбах
1032795,Уильям Ллойд Уорнер
103283,Марина Влади
1032839,Мелани Морган
103287,Андрей Буторин
1032873,Венедикт Март
1032874,Деннис Лим
10330,Жак Ле Гофф
1033044,В. Чибисов
103309,Владимир Лопатин
1033096,Генри Стюарт Хэзлитт
10331,Римантас Кочюнас
1033168,Ян Польковский
1033178,Арина Рин
1033180,Борис Елисеев
1033184,Эмили Бликер
1033213,Эли Ленд
1033216,Джонатан Харрис
1033218,Анри Жуайо
1033219,Александр Лучкин
1033221,Нина Юнттила
103334,Л. П. Стойлова
1033365,Колобов А.В.
1033375,Robert B. Laughlin
103338,Олег Орлов
1033406,Александра Суприянович
1033420,Vitaly S. Alexius
103345,Фока Бурлачук
1033466,Владимир Москвин
1033481,Марта Петровна Фомина
103350,Люк Бессон
103351,Джон Хоукс
103352,Николай Кузин
103353,Джонатан Страуд
1033538,Поль Гзелль
1033571,Довид Кнут
1033573,Арат из Сол 
1033689,Dean Robbins
1033700,Джесс Китинг
103380,Алекс Подолински
103381,Грегг М. Ферс
1033848,Вольфганг Випперман
