user_id,gender,age
10147000,2,27
10147090,1,23
10147120,2,41
10147240,1,60
10147450,2,23
10147480,2,21
10147540,2,24
1014760,2,25
10147600,2,46
10147810,1,61
10147840,2,51
10147870,2,26
10147900,1,50
10147960,1,32
10148020,1,57
10148050,2,55
10148080,2,42
10148320,1,48
10148560,2,50
10148620,2,30
10148650,2,24
10148740,2,47
10148800,2,26
10148830,2,17
10148860,2,26
10149010,1,24
10149130,1,25
10149250,1,45
10149340,2,40
10149370,1,46
10150030,2,37
10150090,2,21
10150120,2,33
10150150,1,49
10150240,2,33
10150330,2,38
10150480,2,70
10150540,1,62
10150570,2,25
10150630,2,47
10150660,1,65
10150690,2,61
10150780,2,26
10150810,2,52
10150990,1,23
10151020,2,29
10151080,2,14
10151110,,28
10151230,1,51
1015130,2,31
10151410,2,20
10151590,2,30
10151770,2,74
10151800,2,45
10151830,1,67
10151860,1,53
10151980,2,50
1015200,,40
10152040,2,28
10152070,1,59
10152220,1,26
10152250,2,59
10152280,2,40
10152310,2,33
10152400,1,33
10152430,2,19
10152460,2,40
10152490,2,18
10152520,2,19
10152610,2,25
10152640,2,25
10152670,2,23
10152760,1,33
10152880,2,44
10152940,2,25
10153000,2,37
10153330,,19
10153360,1,39
10153390,2,44
10153420,2,20
10153600,1,50
10153780,1,40
10153930,1,68
1015400,2,38
10154140,2,70
10154290,1,57
10154560,2,49
10154590,2,20
10154740,2,51
10154770,1,26
10154800,2,26
10154860,1,25
10154890,2,68
10154950,1,44
10155040,2,14
10155070,2,40
10155100,2,23
10155220,1,58
10155310,1,80
10155370,1,22
10155400,2,25
10155490,2,36
10155610,1,24
10155670,1,41
10155700,2,33
10155760,2,27
10155790,2,23
10155820,2,59
10155910,2,51
10156150,1,41
10156240,2,66
10156420,1,56
10156510,2,42
10156570,2,21
10156600,1,55
10156840,2,39
10157200,1,22
10157320,2,21
10157470,1,32
10157560,2,17
10157680,1,54
10157740,2,66
10157830,2,17
10157950,2,36
10157980,2,35
10158100,1,30
10158160,2,18
10158370,1,24
10158400,1,64
10158610,2,38
10158700,1,87
10158820,2,33
10158880,1,62
10158970,1,38
10159240,2,49
10159390,1,51
10159630,2,25
10159690,2,25
10159840,2,53
10159990,1,50
10160080,2,17
10160380,2,35
10160410,2,50
10160440,2,33
10160530,1,73
10160560,1,60
10160650,1,42
10160680,2,45
10160740,2,35
10160860,2,24
10160950,2,20
10160980,2,57
10161010,1,28
10161070,2,21
10161100,2,21
10161130,1,38
10161160,2,28
10161280,2,61
10161310,2,23
10161340,2,25
10161400,1,47
10161430,2,58
1016150,1,30
10161550,1,65
10161580,1,25
10161640,1,17
10161760,2,62
10161790,2,17
10161820,2,21
10161910,2,37
10161940,2,66
10162090,2,39
10162270,2,22
10162330,2,34
10162390,1,29
10162480,2,38
10162570,1,24
10162600,1,20
10162660,2,31
10162690,2,32
10162720,2,42
10162870,2,30
10162900,1,35
10163050,2,44
10163080,2,21
10163110,2,27
10163260,2,61
10163290,2,22
10163320,1,31
10163440,1,124
1016350,2,34
10163620,1,74
10163680,2,23
10163710,2,64
1016380,2,43
10163860,1,52
10163920,1,53
10164040,2,29
10164190,2,48
10164250,2,58
10164280,2,123
10164400,1,45
10164490,1,84
10164550,2,21
10164580,2,43
10164790,2,25
10164820,2,25
10164880,1,20
10165090,1,50
10165150,2,23
10165180,1,65
10165420,2,27
10165540,2,45
10165600,1,51
10165660,2,31
10165780,2,21
10165810,1,17
10165840,2,37
10165870,2,22
10165930,2,35
10165960,2,49
10165990,2,21
10166110,2,39
10166260,2,24
10166320,1,39
10166350,1,26
10166530,2,46
10166590,2,39
10166620,2,18
10166710,2,66
10166830,2,21
10166950,1,25
10167010,2,24
10167040,2,38
10167070,1,39
10167130,2,17
10167340,2,21
10167430,2,53
10167460,1,55
10167550,2,32
10167580,1,23
10167640,2,51
10167730,1,40
10167790,2,20
10167970,1,64
10168060,1,17
10168090,2,29
10168150,2,18
10168210,2,60
10168300,2,15
10168390,2,56
10168540,2,22
10168630,2,35
10168660,2,38
10168960,2,67
10169020,2,32
10169110,1,36
10169320,2,33
10169380,2,20
10169470,2,43
10169560,1,51
10169590,1,61
10169620,2,20
10169710,2,33
10169860,2,21
10169890,1,28
10169950,,1
10170040,2,15
10170160,2,20
10170250,1,21
10170280,2,45
10170310,2,17
10170430,2,21
10170490,1,22
10170580,2,24
10170640,2,50
10170730,2,32
10170820,2,40
10170910,2,49
10170970,2,25
10171000,2,41
10171030,2,33
10171210,1,23
10171420,2,47
10171480,1,20
10171510,2,23
10171570,1,70
10171600,1,26
10171660,2,25
10171750,2,38
10171870,2,46
10171900,2,59
10172110,1,123
10172140,2,52
10172230,2,50
10172470,1,48
10172530,2,19
10172620,2,21
10172710,2,66
10172770,2,16
10173070,2,24
10173100,2,32
10173430,2,21
10173460,2,73
10173550,2,52
10173670,2,38
10173700,2,21
10173850,2,25
10174270,2,44
10174300,2,21
10174390,2,17
10174420,1,24
10174600,1,22
10174660,2,18
10174810,1,72
1017490,1,59
10174900,1,35
10174930,1,57
10174960,2,30
10174990,2,25
10175050,,29
10175140,2,64
10175260,2,35
1017530,2,46
10175320,1,40
10175350,2,33
10175410,2,24
10175440,2,22
10175560,2,25
10175650,1,71
10175710,2,32
10175740,1,66
10175770,2,16
10175800,2,52
10175830,1,55
10175860,1,28
10175950,2,69
10176040,2,28
10176070,1,60
10176100,2,55
10176130,2,36
10176160,2,20
10176220,1,51
10176340,2,20
10176370,2,45
10176400,2,18
10176430,2,22
10176460,1,21
10176550,2,23
10176580,2,32
10176670,2,25
10176820,1,30
10176970,2,23
10177000,2,64
10177030,2,49
10177120,1,74
10177360,2,45
10177390,1,19
10177660,2,32
1017770,2,34
10177720,1,63
10177780,2,36
10177900,2,33
10178020,1,28
10178110,2,33
10178170,2,21
10178200,2,25
10178260,2,20
10178380,2,46
10178470,1,50
10178500,1,56
10178710,2,63
10178830,1,66
10178980,2,41
10179040,1,61
10179130,1,27
10179310,1,17
10179340,2,40
10179430,2,60
10179550,2,17
10179610,2,45
10179670,1,17
10179760,2,37
10179790,2,20
1018010,2,29
10180120,2,34
10180270,2,41
10180480,2,69
10180510,1,21
10180630,2,39
10180660,2,28
10180690,,50
10180720,1,47
10180810,1,69
10180870,2,37
10181020,2,55
10181110,2,62
10181170,2,24
10181200,2,49
10181290,1,48
10181470,2,51
10181500,1,46
10181530,2,39
10181650,2,21
10181710,2,54
10181740,2,23
10181770,1,17
10182010,2,26
10182040,2,48
10182070,2,42
10182220,2,22
10182250,2,38
10182310,1,49
10182340,2,32
10182580,2,21
10182610,2,16
10182790,1,63
10182850,2,39
10182910,1,120
10183000,1,85
10183060,2,50
10183180,,1
10183210,2,71
10183240,2,35
10183300,2,50
10183390,2,17
10183450,1,45
10183510,2,17
10183570,2,33
10183660,2,72
10183780,1,63
10183810,1,57
10183900,2,71
10184020,1,42
10184050,2,19
10184080,1,31
10184110,2,50
10184230,2,29
10184290,2,41
10184410,2,21
10184470,2,45
10184500,1,47
10184590,1,29
10184620,1,75
10184650,1,47
10184710,2,43
10184800,2,55
10184890,1,27
10185040,1,64
1018520,2,23
10185280,2,25
10185400,2,47
10185460,2,30
10185520,2,16
10185580,2,45
10185640,2,46
10185700,2,59
10185730,2,55
10186090,1,56
10186180,2,21
10186210,1,68
10186240,2,64
10186360,2,57
10186390,1,54
10186420,1,44
10186510,2,22
10186540,2,46
10186630,1,21
10186720,1,42
10186900,2,35
10186990,2,35
10187110,2,24
10187170,2,24
10187200,2,52
10187440,2,22
10187470,2,37
10187530,2,25
10187680,2,23
10187710,1,23
10187740,1,41
10187830,2,25
10188070,2,25
10188160,1,19
10188250,1,23
10188310,2,19
10188430,1,21
10188640,2,27
10188670,,21
10188700,1,70
10188820,2,21
10188850,2,19
10188940,2,42
10188970,2,20
10189000,1,27
10189030,2,76
10189060,2,20
10189120,2,35
10189210,2,24
10189360,1,34
10189420,2,24
10189570,2,29
10189600,2,68
10189660,2,36
10189690,2,30
10189780,2,41
10189900,2,59
10189990,1,68
10190110,2,21
10190290,2,63
10190320,2,50
10190620,2,22
10190680,2,49
10190710,1,23
10190860,2,51
10190890,1,21
10191100,1,19
10191130,2,20
10191580,2,24
1019160,2,34
10191670,2,25
10191730,2,20
10192060,1,25
10192330,1,65
10192420,1,19
10192480,1,57
10192510,2,25
10192570,2,21
10192720,1,56
10192750,2,36
1019280,2,41
10192900,2,76
10192930,2,32
10192990,1,18
10193020,2,34
10193110,2,26
10193230,2,23
10193260,2,41
10193290,2,38
10193320,2,32
10193380,2,25
10193500,2,32
10193590,2,35
10193620,2,46
10193740,2,70
10193770,2,17
10193800,2,20
10193860,1,26
10194010,2,18
10194130,2,40
10194160,1,18
10194190,2,16
10194220,2,17
10194280,2,33
10194460,2,38
10194520,2,26
10194550,2,27
10194700,2,28
10194790,2,26
10194820,2,59
10194850,2,29
10194880,2,26
10195000,2,18
10195120,2,49
10195300,2,18
10195360,2,18
10195420,2,21
10195480,2,39
1019550,1,28
10195510,2,18
10195540,2,65
10195600,2,23
10195660,2,34
10195720,2,49
10195810,2,36
10195900,2,44
10195960,1,50
10196020,1,24
10196260,,64
10196290,2,28
10196380,1,19
10196500,1,25
10196590,2,17
10196800,2,45
10196830,2,18
1019690,,25
10197010,1,62
10197040,1,26
10197100,1,39
10197130,2,19
10197280,2,17
10197370,1,65
10197490,2,17
10197640,1,39
10197670,1,23
10197760,1,32
10198000,2,25
10198030,1,47
10198120,2,61
10198150,2,24
10198300,2,17
10198690,2,18
10198840,2,53
10198930,2,36
10198960,1,23
10198990,1,22
10199110,2,53
10199170,2,26
10199230,1,37
10199290,1,20
10199410,2,17
10199440,2,29
10199590,1,58
10199710,2,24
10199890,2,44
10199950,2,29
10200070,2,19
10200100,2,19
10200190,1,32
10200220,1,18
10200400,2,39
10200460,2,45
10200700,2,47
10200730,2,44
1020080,2,24
10200880,2,20
10201000,2,29
10201060,2,20
10201090,2,20
10201180,1,39
10201210,2,19
1020130,,24
10201330,2,20
10201450,1,20
10201510,2,61
1020160,2,29
10201930,2,43
10202080,2,35
10202140,2,45
10202200,2,34
10202320,2,47
10202470,2,23
10202500,2,27
10202530,1,52
1020280,2,33
10202950,2,35
10203010,2,43
10203100,2,40
10203190,2,33
10203250,2,33
10203370,2,58
10203400,1,21
10203430,1,64
10203460,2,27
10203490,2,40
10203520,2,52
10203550,2,27
10203610,2,40
10203760,2,37
10203910,2,20
10204030,2,36
10204060,1,25
10204090,1,29
10204210,2,24
10204240,2,58
10204270,2,27
10204420,2,21
10204450,1,29
10204570,1,57
10204750,1,19
10205020,2,25
10205050,2,25
10205110,2,49
10205140,2,20
10205230,1,29
10205320,1,36
10205440,2,27
1020550,1,42
10205530,2,43
10205560,1,32
10205650,2,44
10205680,2,19
10205860,2,25
10206160,2,36
10206190,2,21
10206340,2,41
10206370,1,39
10206400,1,66
10206460,2,58
10206550,2,20
10206700,2,38
10206850,1,25
10206910,2,19
10207090,1,49
10207240,1,16
10207270,2,55
10207300,1,42
10207330,2,20
10207360,2,23
10207420,2,55
10207480,2,30
10207570,2,24
10207600,2,2
10207660,1,56
10207690,2,41
10207720,2,21
10208110,2,35
10208140,2,39
10208200,2,25
10208290,2,30
10208350,1,123
10208410,1,19
10208440,2,2
10208650,2,39
10208800,2,21
10208980,2,29
10209040,2,32
10209160,1,25
10209220,2,123
10209400,2,17
10209430,2,44
10209460,2,43
10209580,1,23
1020960,1,37
10209850,1,35
10210,2,43
10210000,1,58
10210030,1,71
10210060,2,46
10210090,2,36
10210150,1,49
10210300,2,38
10210390,2,26
10210510,2,56
10210600,2,20
10210660,1,42
10210810,1,25
10211050,2,55
10211080,1,63
10211170,2,23
10211290,1,25
10211440,2,25
10211530,2,50
10211560,1,22
10211710,2,22
10211890,2,57
10211950,2,20
1021200,2,35
10212070,2,29
10212190,2,74
10212280,1,45
10212340,2,54
10212400,2,45
10212550,2,36
10212610,2,29
10212670,2,31
1021270,2,32
10212730,2,19
10212760,2,33
10212790,2,69
10212820,1,69
10212880,1,14
10212940,2,24
10213000,2,62
10213060,2,21
10213090,2,19
10213150,2,32
10213180,2,22
10213270,2,36
10213300,2,30
10213330,1,18
10213390,2,39
10213540,1,18
10213720,2,45
10213750,2,36
10213780,2,39
10213810,1,63
10213930,2,49
10214290,1,75
10214320,2,38
10214440,2,52
10214500,2,20
10214560,2,15
10214680,2,19
10214770,1,44
10214830,1,36
10214860,2,60
10214890,1,20
10214980,2,39
10215340,2,25
10215370,2,37
10215610,2,53
10215670,2,39
10215790,2,23
10215850,2,24
10215940,1,51
10215970,2,52
10216120,2,58
10216270,2,17
10216480,2,22
10216690,2,20
10216810,2,30
10217020,2,20
10217050,2,74
1021710,2,45
10217200,2,31
10217230,1,58
10217350,2,31
10217470,2,27
10217530,1,31
10217560,2,33
10217620,2,60
10217680,1,72
10217710,1,36
10217920,1,101
10217950,2,56
10218010,2,21
10218070,2,42
10218160,2,56
10218250,2,38
10218280,2,42
10218310,1,39
10218370,2,30
10218400,2,38
10218610,2,61
10218670,2,37
10218700,2,40
10218730,2,26
10218760,2,27
10218850,2,32
10218880,1,21
10218910,2,39
10219090,2,29
10219180,1,35
10219360,2,54
10219450,2,32
10219480,2,51
10219510,2,29
10219540,2,74
10219660,2,59
10219750,2,28
10219840,2,27
10219900,1,21
10219930,1,21
10220020,1,18
10220050,2,64
10220140,2,44
10220260,2,43
10220380,1,20
10220680,2,16
10221280,2,47
10221580,2,50
1022170,,125
10221700,2,50
10221730,1,69
10221790,1,47
10221820,2,46
10221850,2,47
10221910,2,20
10221970,1,23
10222000,1,22
10222030,2,24
10222060,2,41
10222210,2,20
10222270,2,41
10222330,2,29
10222360,2,47
10222390,1,17
10222450,2,77
10222570,2,66
10222660,1,35
10222750,1,124
10222780,1,54
10222840,2,21
10222930,2,25
10222960,2,24
10222990,2,21
10223290,2,51
10223350,2,32
10223380,2,47
10223410,2,56
10223440,2,32
10223590,2,21
10223680,1,72
10223950,2,62
10223980,2,49
10224070,2,27
10224130,2,51
10224160,1,32
10224190,1,53
10224220,2,23
10224250,1,43
10224280,2,40
10224370,1,32
10224430,2,31
10224460,1,50
10224520,2,29
10224610,2,27
10224640,2,44
10224880,1,32
10224940,2,31
10224970,1,59
10225000,2,28
10225060,2,26
10225240,2,46
10225300,2,21
10225390,2,17
10225420,2,43
10225570,2,44
10225840,2,43
10225960,2,20
10226080,2,65
10226110,2,53
10226350,2,68
10226410,2,46
10226440,2,70
10226470,2,21
10226620,2,45
10226650,1,34
10226800,2,70
10226980,1,60
10227040,2,25
10227100,2,29
10227130,1,76
10227220,2,25
10227340,1,30
10227400,1,39
10227550,2,25
10227580,2,24
10227700,1,21
10227730,1,39
10227760,2,54
10227790,2,54
10227850,2,22
10227880,2,24
10227910,1,43
10227970,1,21
10228090,1,60
10228180,2,56
10228240,2,23
10228300,2,21
10228390,2,23
10228420,2,37
10228450,2,25
10228510,2,25
10228570,1,40
10228600,2,22
10228630,2,63
10228660,2,24
10228690,1,21
10228720,2,22
10228750,2,21
10229080,2,22
10229110,2,41
10229140,2,32
10229200,2,58
10229380,2,17
1022950,2,36
10229830,1,35
10229860,2,41
10229920,2,27
10230190,2,52
10230280,2,48
10230580,2,65
10230640,1,24
10230700,2,48
10230730,1,49
10230850,2,38
1023090,2,35
10231000,2,53
10231060,2,35
10231120,1,16
10231270,2,72
10231300,1,59
10231420,2,28
10231480,2,49
10231540,2,58
10231630,2,28
10231780,2,21
10231870,2,44
10231960,2,22
10232110,2,30
10232200,2,22
10232260,2,51
10232290,2,46
10232320,2,19
10232380,2,38
10232470,1,30
10232500,2,104
10232650,2,58
10232680,1,62
10232740,2,23
1023280,2,34
10232800,1,46
10232830,1,18
10232890,2,46
10232920,2,58
10233010,2,37
10233070,2,36
10233190,1,39
10233310,2,40
10233430,2,37
10233580,2,46
10233610,1,24
10233670,2,44
10233700,1,26
10233910,1,24
10234000,2,65
10234180,1,75
10234210,1,28
10234240,2,58
10234330,1,63
10234360,2,53
10234450,2,20
10234480,2,16
10234510,2,50
10234600,2,24
10234930,2,22
10234990,1,19
10235020,2,20
1023510,1,33
10235110,2,23
10235350,2,37
10235410,2,17
10235440,1,20
10235500,2,33
10235530,1,37
10235560,2,17
1023560,,24
10235620,2,24
10235740,2,49
10235800,2,35
10235890,2,23
102360,2,49
10236010,2,24
10236370,2,17
10236580,2,36
10236640,2,37
10236700,1,44
10236820,2,20
10236850,2,45
10236910,1,31
10236940,1,28
10236970,2,52
10237000,2,37
10237030,2,48
10237060,2,20
10237090,1,19
1023720,1,36
10237360,1,22
10237390,1,53
10237630,1,68
10237840,2,27
10238110,1,28
10238200,1,55
10238350,1,34
10238530,1,13
10238560,1,29
10238590,1,35
10238620,1,12
10238650,2,23
10238740,2,25
10238830,2,27
10238920,2,18
10239130,2,32
10239160,1,18
10239190,1,39
10239250,2,27
10239280,1,31
10239340,2,38
10239400,2,27
10239430,2,65
10239520,2,48
10239550,2,20
10239610,2,27
10239700,2,21
10239880,2,23
10239940,1,53
10239970,2,40
10240030,2,27
10240330,2,56
10240450,1,39
10240480,2,21
10240570,2,58
10240690,2,61
10240720,2,48
10240750,,37
10240930,1,25
10241020,1,60
10241170,1,34
10241200,1,35
10241230,2,19
10241260,2,20
10241410,1,52
10241500,1,60
10241680,1,28
10241710,1,41
10241770,2,26
10241830,2,44
10241950,2,38
10242010,2,29
10242100,2,53
10242160,2,75
10242250,2,17
10242310,1,60
10242430,2,36
10242460,1,52
10242490,2,22
10242520,2,17
10242580,2,24
10242610,2,26
10242700,2,24
10242730,2,32
10242760,1,39
10242790,2,23
10242910,1,35
10242970,2,25
10243150,1,59
10243210,2,51
10243240,2,41
10243300,2,28
10243450,1,25
10243630,1,29
10243660,2,19
10243690,1,36
10243990,2,25
10244110,2,60
10244200,2,77
10244260,2,20
10244320,2,28
1024460,2,35
10244680,2,49
1024470,2,33
10244770,2,18
10244800,2,28
10244890,2,20
1024490,,24
10244920,1,51
10245010,1,25
10245100,1,56
10245130,2,63
10245490,2,34
10245520,2,51
10245610,2,17
10245640,1,57
10245700,2,23
10245730,2,33
10245790,2,28
10245820,2,17
10245850,1,26
10245880,2,24
10245940,1,57
10245970,2,74
10246090,2,62
1024610,2,36
10246300,1,49
10246330,2,34
10246360,2,42
10246390,2,20
10246420,2,37
10246480,2,40
10246630,2,49
10246690,2,29
10246960,2,37
10246990,2,17
10247020,2,43
10247080,1,25
10247110,1,25
10247560,2,49
10247590,1,24
10247650,2,44
10247710,2,57
10247830,1,50
10247920,2,49
10248100,2,50
10248130,2,34
10248160,2,44
10248310,1,35
10248370,2,30
1024840,1,33
10248460,2,24
10248520,2,25
10248610,1,73
10248640,1,37
10248670,2,62
10248730,2,21
10248760,,1
10248790,2,32
10248820,2,29
10248850,2,35
10248940,1,17
10249000,1,1
10249030,2,19
10249060,2,18
10249090,1,52
10249210,2,22
10249240,2,61
10249300,1,53
10249480,2,20
10249510,2,38
10249570,1,65
10249690,2,124
10249750,2,42
10249780,1,23
10249930,2,37
10250140,1,31
10250170,1,24
10250200,2,33
10250230,2,25
10250620,2,42
10250680,2,46
10250740,2,21
10250800,2,53
10251160,,17
10251370,2,63
10251460,2,47
10251550,2,25
10251880,2,25
10251940,2,56
10252090,1,18
10252240,2,19
10252300,1,56
10252390,2,47
10252570,2,35
10252630,2,40
10252720,2,46
10252900,2,29
10252990,2,124
10253020,1,55
10253080,1,63
10253110,2,92
10253290,1,52
10253500,2,62
10253530,2,55
10253620,2,18
10253650,2,55
10253680,2,23
10253740,1,29
10253800,2,23
1025390,,28
10253920,2,43
10254040,2,56
10254070,1,25
10254220,,16
10254250,2,20
10254310,2,25
10254400,2,24
10254430,2,28
10254520,2,64
10254610,2,45
10254790,,17
10254820,1,18
10254850,2,71
10255060,1,36
10255090,2,24
10255120,2,21
1025530,2,25
10255330,1,19
10255510,2,46
1025560,2,52
10255630,2,24
10255660,2,52
10255720,2,61
10255870,1,40
10255930,2,19
10256050,2,36
10256170,2,39
10256410,1,50
10256500,1,44
10256590,2,32
10256710,2,55
10256770,1,29
10256800,2,24
10256830,2,18
10256860,2,20
10257100,2,30
10257130,2,22
10257160,2,25
10257220,2,25
10257310,2,21
10257430,1,35
10257520,2,27
10257640,1,41
10257730,1,35
10257820,2,17
10257850,2,47
10257880,2,19
10257910,2,42
10258150,2,42
10258210,2,20
10258300,2,31
10258330,1,65
10258360,2,34
10258480,2,19
10258600,2,21
10258720,1,115
10258780,2,53
10258840,1,34
1025900,2,31
10259140,2,35
10259170,2,33
10259200,2,38
10259230,2,30
10259320,2,41
10259470,2,22
10259500,2,73
10259590,2,39
1025960,2,32
10259620,2,23
10259650,2,36
10259740,2,41
10259830,2,18
10260100,2,47
10260190,1,46
10260280,1,57
10260370,2,45
10260400,,49
10260430,2,27
10260460,2,24
10260520,2,40
10260760,2,34
10260910,1,34
10260940,2,49
10261000,1,54
10261030,2,1
10261150,2,21
10261180,2,65
10261210,2,21
10261270,1,24
10261360,2,47
10261390,2,32
10261420,2,18
1026150,2,33
10261510,2,43
10261570,2,31
10261600,2,65
10261630,2,27
10261720,2,76
10261750,1,24
10261780,1,21
10261870,1,52
10262080,2,16
10262170,1,21
10262350,1,31
10262440,2,36
10262530,1,69
10262560,2,39
10262650,2,20
10262800,2,61
10262950,1,69
10263010,1,32
10263040,2,21
10263220,2,24
10263250,2,22
10263460,2,13
10263490,1,23
10263730,2,19
10263940,1,21
10263970,2,53
102640,2,36
10264030,1,41
10264120,2,17
10264180,2,47
10264210,2,46
10264240,1,26
10264330,2,33
10264360,2,23
10264420,2,19
10264480,2,34
10264660,2,58
10264750,1,45
10265020,2,67
10265080,2,40
10265140,1,34
10265320,1,53
10265380,2,53
10265560,1,39
10265650,2,25
10265710,2,47
10265800,2,23
10265890,2,44
10266160,1,20
10266250,1,32
10266370,2,62
10266400,1,45
10266430,2,58
10266520,2,20
10266550,2,17
10266610,1,84
10266640,1,72
10266790,2,42
10266820,2,18
10266940,2,50
10267150,2,15
10267270,1,26
10267330,2,23
10267540,2,61
10267600,2,21
10267720,2,23
10267900,2,22
10267930,2,27
10268080,2,47
10268230,1,42
10268320,2,25
10268500,2,28
10268770,1,18
10268800,2,22
10269040,1,37
10269160,2,38
10269190,2,40
10269280,2,49
10269400,2,21
10269430,2,30
10269460,2,29
10269550,2,17
10269580,2,19
10269610,1,24
10269700,2,23
10269760,2,24
10269820,1,28
10269910,2,38
10269970,1,54
10270000,2,41
10270060,2,56
10270180,1,29
10270210,2,30
10270270,2,55
1027030,,30
10270330,2,32
10270630,1,64
10270720,2,18
10270780,2,26
10270810,2,21
10270870,2,24
10270990,2,46
10271080,1,20
10271170,2,59
10271320,2,51
10271410,2,41
10271500,2,47
10271620,2,41
10271740,1,19
1027180,1,28
10271800,2,37
10271890,2,40
10272070,1,50
10272190,1,28
10272220,1,35
10272400,1,23
10272490,2,50
10272730,2,46
10272760,1,18
10272790,2,17
10272850,2,20
10272940,1,47
10273000,2,47
10273120,2,47
10273180,1,22
10273390,2,50
10273420,2,31
10273450,2,39
10273480,2,17
10273540,2,17
10273720,2,23
10273750,2,17
10273780,2,22
10273810,2,42
10273840,2,48
10273900,1,16
10273930,2,19
10273990,1,25
10274080,2,74
10274110,1,65
10274200,2,17
